"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"11/03/2021";"0900";"15,1";"15,4";"14,6";"";"";"";"";"";"";"912,4";"912,4";"912,0";"2,6";"301,0";"5,5";"";"0,0"
"11/03/2021";"1000";"15,8";"15,8";"15,0";"";"";"";"";"";"";"913,0";"913,0";"912,4";"3,2";"283,0";"6,7";"119,20";"0,0"
"11/03/2021";"1100";"16,9";"16,9";"15,8";"";"";"";"";"";"";"913,7";"913,7";"913,0";"2,4";"281,0";"7,7";"201,60";"0,0"
"11/03/2021";"1200";"18,2";"18,2";"16,9";"";"";"";"";"";"";"914,4";"914,4";"913,7";"3,0";"296,0";"6,2";"1768,00";"0,0"
"11/03/2021";"1300";"20,4";"20,4";"18,0";"";"";"";"";"";"";"914,8";"914,8";"914,4";"1,7";"320,0";"7,1";"2570,20";"0,0"
"11/03/2021";"1400";"21,7";"22,1";"20,0";"";"";"";"";"";"";"914,9";"915,0";"914,8";"1,4";"284,0";"5,0";"3138,90";"0,0"
"11/03/2021";"1500";"23,1";"23,6";"21,7";"";"";"";"";"";"";"914,3";"914,9";"914,3";"2,4";"356,0";"5,1";"3490,50";"0,0"
"11/03/2021";"1600";"24,3";"24,8";"23,0";"";"";"";"";"";"";"913,7";"914,3";"913,7";"3,2";"312,0";"7,3";"3802,40";"0,0"
"11/03/2021";"1700";"25,3";"25,6";"23,3";"";"";"";"";"";"";"913,3";"913,8";"913,3";"1,9";"277,0";"7,3";"3251,80";"0,0"
"11/03/2021";"1800";"22,0";"25,9";"21,7";"";"";"";"";"";"";"913,2";"913,4";"913,2";"2,5";"111,0";"5,7";"2106,90";"0,0"
"11/03/2021";"1900";"22,5";"22,5";"21,4";"";"";"";"";"";"";"913,3";"913,3";"913,2";"2,5";"101,0";"6,0";"1945,10";"0,0"
"11/03/2021";"2000";"20,7";"22,7";"20,3";"";"";"";"";"";"";"913,7";"913,7";"913,3";"2,3";"102,0";"5,6";"753,50";"0,0"
"11/03/2021";"2100";"18,4";"20,8";"18,4";"";"";"";"";"";"";"914,2";"914,2";"913,7";"1,3";"123,0";"5,2";"229,60";"0,0"
"11/03/2021";"2200";"17,1";"18,4";"17,0";"";"";"";"";"";"";"914,7";"914,7";"914,2";"0,9";"136,0";"3,5";"33,20";"0,0"
"11/03/2021";"2300";"16,9";"17,1";"16,5";"";"";"";"";"";"";"915,4";"915,4";"914,7";"0,6";"182,0";"1,8";"";"0,0"
"12/03/2021";"0000";"16,1";"17,0";"16,1";"";"";"";"";"";"";"916,0";"916,0";"915,4";"1,0";"157,0";"2,0";"";"0,0"
"12/03/2021";"0100";"15,7";"16,1";"15,6";"";"";"";"";"";"";"916,4";"916,4";"915,9";"1,0";"151,0";"2,2";"";"0,0"
"12/03/2021";"0200";"15,7";"16,1";"15,3";"";"";"";"";"";"";"916,5";"916,6";"916,4";"0,8";"42,0";"1,7";"";"0,0"
"12/03/2021";"0300";"14,7";"16,0";"14,7";"";"";"";"";"";"";"916,6";"916,7";"916,4";"0,5";"146,0";"1,9";"";"0,0"
"12/03/2021";"0400";"14,2";"14,9";"14,2";"";"";"";"";"";"";"916,4";"916,7";"916,3";"0,7";"159,0";"1,6";"";"0,0"
"12/03/2021";"0500";"12,9";"14,2";"12,9";"";"";"";"";"";"";"915,8";"916,4";"915,8";"1,7";"136,0";"2,2";"";"0,0"
"12/03/2021";"0600";"12,3";"13,0";"12,3";"";"";"";"";"";"";"915,6";"915,8";"915,6";"1,4";"124,0";"2,2";"";"0,0"
"12/03/2021";"0700";"12,5";"12,8";"12,2";"";"";"";"";"";"";"915,7";"915,7";"915,5";"1,2";"130,0";"2,1";"";"0,0"
"12/03/2021";"0800";"12,7";"13,2";"12,1";"";"";"";"";"";"";"915,8";"915,9";"915,7";"1,0";"137,0";"2,6";"";"0,0"
"12/03/2021";"0900";"13,8";"13,8";"11,9";"";"";"";"";"";"";"916,1";"916,1";"915,8";"1,5";"285,0";"3,5";"";"0,0"
"12/03/2021";"1000";"13,9";"13,9";"12,3";"";"";"";"";"";"";"916,6";"916,6";"916,1";"0,8";"169,0";"3,5";"108,70";"0,0"
"12/03/2021";"1100";"17,9";"18,0";"13,7";"";"";"";"";"";"";"916,8";"916,8";"916,6";"1,6";"248,0";"3,5";"227,10";"0,0"
"12/03/2021";"1200";"19,4";"19,4";"18,0";"";"";"";"";"";"";"917,1";"917,1";"916,8";"2,5";"334,0";"5,1";"1734,80";"0,0"
"12/03/2021";"1300";"21,1";"21,3";"19,4";"";"";"";"";"";"";"917,3";"917,3";"917,1";"2,2";"344,0";"4,8";"2574,30";"0,0"
"12/03/2021";"1400";"21,1";"21,6";"20,2";"";"";"";"";"";"";"917,3";"917,4";"917,2";"1,9";"342,0";"5,3";"1926,30";"0,0"
"12/03/2021";"1500";"22,1";"23,4";"21,1";"";"";"";"";"";"";"917,0";"917,3";"917,0";"1,9";"346,0";"5,0";"2592,50";"0,0"
"12/03/2021";"1600";"23,7";"24,9";"21,9";"";"";"";"";"";"";"916,5";"917,0";"916,5";"2,9";"339,0";"5,9";"2846,70";"0,0"
"12/03/2021";"1700";"24,6";"24,9";"23,1";"";"";"";"";"";"";"916,0";"916,5";"916,0";"2,5";"1,0";"6,0";"3424,00";"0,0"
"12/03/2021";"1800";"24,1";"25,8";"23,8";"";"";"";"";"";"";"915,6";"916,0";"915,6";"2,6";"21,0";"5,5";"3320,80";"0,0"
"12/03/2021";"1900";"22,9";"24,7";"21,9";"";"";"";"";"";"";"915,5";"915,6";"915,5";"2,4";"102,0";"5,5";"2305,90";"0,0"
"12/03/2021";"2000";"20,1";"22,9";"20,0";"";"";"";"";"";"";"915,9";"915,9";"915,4";"2,5";"147,0";"6,2";"367,40";"0,0"
"12/03/2021";"2100";"18,8";"20,2";"18,8";"";"";"";"";"";"";"916,1";"916,1";"915,8";"2,1";"125,0";"7,1";"219,00";"0,0"
"12/03/2021";"2200";"18,6";"18,9";"18,5";"";"";"";"";"";"";"916,2";"916,3";"916,1";"1,4";"120,0";"4,8";"18,90";"0,0"
"12/03/2021";"2300";"18,3";"18,7";"18,2";"";"";"";"";"";"";"916,7";"916,7";"916,2";"1,2";"121,0";"3,1";"";"0,0"
"13/03/2021";"0000";"18,0";"18,3";"17,9";"";"";"";"";"";"";"917,4";"917,4";"916,7";"1,0";"69,0";"2,9";"";"0,0"
"13/03/2021";"0100";"18,1";"18,2";"17,8";"";"";"";"";"";"";"917,7";"917,8";"917,4";"1,2";"93,0";"2,6";"";"0,0"
"13/03/2021";"0200";"17,7";"18,2";"17,7";"";"";"";"";"";"";"917,7";"917,8";"917,5";"0,9";"71,0";"3,6";"";"0,0"
"13/03/2021";"0300";"17,6";"17,8";"17,6";"";"";"";"";"";"";"917,9";"918,0";"917,7";"1,0";"56,0";"3,1";"";"0,0"
"13/03/2021";"0400";"17,3";"17,6";"17,3";"";"";"";"";"";"";"917,8";"918,0";"917,8";"1,6";"17,0";"3,7";"";"0,0"
"13/03/2021";"0500";"17,3";"17,3";"17,3";"";"";"";"";"";"";"917,2";"917,8";"917,2";"0,7";"48,0";"3,3";"";"0,2"
"13/03/2021";"0600";"16,8";"17,3";"16,8";"";"";"";"";"";"";"917,1";"917,2";"917,0";"0,4";"140,0";"1,9";"";"0,0"
"13/03/2021";"0700";"16,7";"17,1";"16,7";"";"";"";"";"";"";"917,1";"917,3";"917,1";"0,6";"130,0";"1,5";"";"0,0"
"13/03/2021";"0800";"17,0";"17,1";"16,7";"";"";"";"";"";"";"917,3";"917,3";"917,1";"0,6";"346,0";"1,6";"";"0,0"
"13/03/2021";"0900";"16,5";"17,1";"16,5";"";"";"";"";"";"";"917,5";"917,5";"917,2";"0,6";"218,0";"2,3";"";"0,0"
"13/03/2021";"1000";"16,8";"17,0";"16,5";"";"";"";"";"";"";"917,8";"917,9";"917,5";"0,6";"137,0";"1,2";"47,10";"0,0"
"13/03/2021";"1100";"17,8";"17,8";"16,8";"";"";"";"";"";"";"918,3";"918,3";"917,8";"1,4";"342,0";"2,6";"253,00";"0,0"
"13/03/2021";"1200";"18,6";"18,6";"17,7";"";"";"";"";"";"";"918,7";"918,8";"918,3";"1,7";"333,0";"3,3";"591,10";"0,0"
"13/03/2021";"1300";"19,9";"20,2";"18,6";"";"";"";"";"";"";"918,6";"918,7";"918,5";"1,7";"345,0";"4,6";"1310,00";"0,0"
"13/03/2021";"1400";"21,1";"21,6";"19,7";"";"";"";"";"";"";"918,5";"918,7";"918,5";"2,9";"344,0";"5,3";"1618,20";"0,0"
"13/03/2021";"1500";"22,1";"22,6";"20,9";"";"";"";"";"";"";"918,2";"918,5";"918,1";"2,3";"339,0";"5,3";"1878,30";"0,0"
"13/03/2021";"1600";"23,8";"23,8";"21,4";"";"";"";"";"";"";"917,5";"918,2";"917,5";"2,8";"344,0";"6,8";"2312,80";"0,0"
"13/03/2021";"1700";"23,1";"24,3";"22,7";"";"";"";"";"";"";"917,2";"917,6";"917,1";"2,8";"351,0";"6,2";"2150,80";"0,0"
"13/03/2021";"1800";"23,7";"24,7";"22,9";"";"";"";"";"";"";"916,7";"917,2";"916,7";"2,4";"349,0";"6,1";"1760,30";"0,0"
"13/03/2021";"1900";"23,8";"24,9";"23,3";"";"";"";"";"";"";"916,2";"916,7";"916,2";"1,7";"330,0";"5,9";"1829,00";"0,0"
"13/03/2021";"2000";"23,8";"23,8";"22,7";"";"";"";"";"";"";"916,0";"916,2";"916,0";"1,3";"348,0";"4,0";"442,40";"0,0"
"13/03/2021";"2100";"21,5";"23,8";"21,5";"";"";"";"";"";"";"916,2";"916,3";"916,0";"1,1";"15,0";"3,9";"253,70";"0,0"
"13/03/2021";"2200";"20,3";"21,5";"20,3";"";"";"";"";"";"";"916,3";"916,3";"916,2";"0,9";"360,0";"2,6";"26,90";"0,0"
"13/03/2021";"2300";"20,3";"20,5";"20,3";"";"";"";"";"";"";"916,6";"916,6";"916,2";"0,8";"355,0";"2,2";"";"0,0"
"14/03/2021";"0000";"19,9";"20,3";"19,9";"";"";"";"";"";"";"917,3";"917,3";"916,6";"1,8";"14,0";"3,2";"";"0,0"
"14/03/2021";"0100";"19,9";"20,0";"19,8";"";"";"";"";"";"";"917,9";"917,9";"917,3";"1,1";"84,0";"3,5";"";"0,0"
"14/03/2021";"0200";"19,3";"19,9";"19,2";"";"";"";"";"";"";"918,4";"918,4";"917,9";"2,3";"356,0";"4,4";"";"1,0"
"14/03/2021";"0300";"19,1";"19,3";"19,1";"";"";"";"";"";"";"918,6";"918,6";"918,3";"2,0";"18,0";"4,4";"";"1,2"
"14/03/2021";"0400";"19,1";"19,2";"19,0";"";"";"";"";"";"";"918,5";"918,7";"918,5";"2,3";"352,0";"4,6";"";"0,0"
"14/03/2021";"0500";"19,0";"19,2";"19,0";"";"";"";"";"";"";"917,8";"918,5";"917,8";"1,5";"351,0";"4,6";"";"0,0"
"14/03/2021";"0600";"19,0";"19,1";"18,9";"";"";"";"";"";"";"917,6";"917,8";"917,5";"2,3";"351,0";"5,2";"";"0,0"
"14/03/2021";"0700";"19,1";"19,2";"19,0";"";"";"";"";"";"";"917,3";"917,6";"917,3";"1,5";"335,0";"4,7";"";"0,0"
"14/03/2021";"0800";"19,1";"19,2";"19,1";"";"";"";"";"";"";"917,2";"917,3";"917,2";"1,2";"336,0";"3,4";"";"0,0"
"14/03/2021";"0900";"19,0";"19,1";"18,9";"";"";"";"";"";"";"917,3";"917,4";"917,2";"1,0";"330,0";"4,3";"";"0,0"
"14/03/2021";"1000";"18,8";"19,0";"18,8";"";"";"";"";"";"";"917,8";"917,8";"917,3";"0,7";"297,0";"3,2";"72,30";"0,0"
"14/03/2021";"1100";"19,1";"19,2";"18,8";"";"";"";"";"";"";"918,4";"918,5";"917,8";"1,6";"325,0";"3,5";"208,50";"0,0"
"14/03/2021";"1200";"20,2";"20,2";"19,1";"";"";"";"";"";"";"918,6";"918,6";"918,3";"2,1";"322,0";"5,7";"662,10";"0,0"
"14/03/2021";"1300";"21,0";"21,1";"20,1";"";"";"";"";"";"";"918,8";"918,8";"918,5";"2,6";"318,0";"6,2";"768,20";"0,0"
"14/03/2021";"1400";"21,9";"22,0";"20,9";"";"";"";"";"";"";"918,8";"918,9";"918,8";"2,9";"331,0";"6,2";"913,10";"0,0"
"14/03/2021";"1500";"23,1";"23,6";"21,8";"";"";"";"";"";"";"918,3";"918,8";"918,3";"2,9";"323,0";"5,4";"1427,30";"0,0"
"14/03/2021";"1600";"25,4";"25,4";"23,1";"";"";"";"";"";"";"917,8";"918,3";"917,8";"2,5";"355,0";"5,5";"2411,20";"0,0"
"14/03/2021";"1700";"25,6";"26,1";"24,9";"";"";"";"";"";"";"917,0";"917,8";"917,0";"1,8";"344,0";"4,9";"2073,60";"0,0"
"14/03/2021";"1800";"26,5";"26,7";"25,5";"";"";"";"";"";"";"915,8";"917,0";"915,8";"2,2";"338,0";"4,3";"2460,20";"0,0"
"14/03/2021";"1900";"25,5";"27,0";"25,2";"";"";"";"";"";"";"915,2";"915,8";"915,2";"2,4";"4,0";"5,6";"1928,30";"0,0"
"14/03/2021";"2000";"20,7";"26,3";"20,7";"";"";"";"";"";"";"915,4";"915,8";"915,1";"6,3";"156,0";"14,2";"615,60";"0,0"
"14/03/2021";"2100";"18,0";"20,7";"17,0";"";"";"";"";"";"";"917,8";"918,4";"915,1";"5,2";"160,0";"14,2";"16,90";"29,2"
"14/03/2021";"2200";"17,7";"18,5";"17,7";"";"";"";"";"";"";"917,6";"917,9";"917,1";"2,0";"168,0";"11,7";"0,80";"0,4"
"14/03/2021";"2300";"17,1";"18,1";"17,1";"";"";"";"";"";"";"917,6";"917,6";"916,9";"1,5";"182,0";"5,8";"";"2,8"
"15/03/2021";"0000";"17,0";"17,5";"16,7";"";"";"";"";"";"";"917,7";"917,9";"917,4";"2,4";"160,0";"4,2";"";"0,6"
"15/03/2021";"0100";"16,7";"17,5";"16,5";"";"";"";"";"";"";"917,9";"918,0";"917,6";"2,8";"146,0";"5,0";"";"0,2"
"15/03/2021";"0200";"17,7";"18,0";"16,6";"";"";"";"";"";"";"917,9";"918,1";"917,9";"2,2";"171,0";"5,5";"";"0,0"
"15/03/2021";"0300";"17,3";"17,9";"17,3";"";"";"";"";"";"";"918,6";"918,6";"917,9";"0,7";"138,0";"4,5";"";"0,2"
"15/03/2021";"0400";"17,6";"17,6";"16,4";"";"";"";"";"";"";"918,4";"918,6";"918,3";"1,6";"182,0";"3,4";"";"0,0"
"15/03/2021";"0500";"17,0";"17,8";"17,0";"";"";"";"";"";"";"917,9";"918,4";"917,9";"2,0";"169,0";"4,1";"";"0,0"
"15/03/2021";"0600";"16,7";"17,1";"16,6";"";"";"";"";"";"";"917,3";"917,9";"917,3";"1,6";"167,0";"4,0";"";"0,0"
"15/03/2021";"0700";"16,2";"17,0";"16,0";"";"";"";"";"";"";"917,0";"917,4";"917,0";"1,5";"149,0";"3,1";"";"0,0"
"15/03/2021";"0800";"15,3";"16,2";"14,8";"";"";"";"";"";"";"916,7";"917,0";"916,7";"1,5";"168,0";"2,4";"";"0,0"
"15/03/2021";"0900";"15,8";"16,0";"15,0";"";"";"";"";"";"";"917,3";"917,3";"916,7";"0,7";"164,0";"3,4";"";"0,2"
"15/03/2021";"1000";"15,4";"15,8";"14,7";"";"";"";"";"";"";"917,8";"917,8";"917,3";"1,1";"154,0";"2,1";"72,90";"0,0"
"15/03/2021";"1100";"19,5";"19,5";"15,4";"";"";"";"";"";"";"918,2";"918,2";"917,8";"1,3";"138,0";"2,3";"221,60";"0,0"
"15/03/2021";"1200";"21,0";"21,2";"19,4";"";"";"";"";"";"";"918,3";"918,3";"918,2";"0,6";"176,0";"2,3";"1617,40";"0,0"
"15/03/2021";"1300";"22,3";"22,9";"21,0";"";"";"";"";"";"";"918,1";"918,4";"918,1";"0,7";"40,0";"3,4";"2424,40";"0,0"
"15/03/2021";"1400";"23,0";"23,4";"21,6";"";"";"";"";"";"";"917,8";"918,2";"917,8";"1,3";"329,0";"2,8";"2331,40";"0,0"
"15/03/2021";"1500";"24,2";"24,5";"22,9";"";"";"";"";"";"";"917,2";"917,8";"917,2";"1,1";"51,0";"3,1";"2730,30";"0,0"
"15/03/2021";"1600";"25,1";"25,7";"23,9";"";"";"";"";"";"";"916,8";"917,2";"916,8";"1,3";"51,0";"3,3";"2535,40";"0,0"
"15/03/2021";"1700";"24,8";"26,1";"24,3";"";"";"";"";"";"";"916,4";"916,8";"916,3";"2,1";"97,0";"4,4";"2702,00";"0,0"
"15/03/2021";"1800";"23,0";"24,9";"22,9";"";"";"";"";"";"";"915,8";"916,4";"915,8";"1,6";"111,0";"5,3";"1109,90";"0,0"
"15/03/2021";"1900";"19,9";"23,0";"19,9";"";"";"";"";"";"";"915,5";"915,9";"915,4";"1,8";"96,0";"6,5";"415,30";"0,2"
"15/03/2021";"2000";"19,0";"20,1";"18,7";"";"";"";"";"";"";"915,7";"915,9";"915,5";"2,1";"123,0";"6,8";"363,60";"0,2"
"15/03/2021";"2100";"19,1";"19,5";"19,0";"";"";"";"";"";"";"916,1";"916,1";"915,6";"1,5";"119,0";"4,7";"212,70";"0,0"
"15/03/2021";"2200";"18,9";"19,2";"18,9";"";"";"";"";"";"";"916,4";"916,4";"916,0";"1,2";"104,0";"4,8";"9,30";"0,0"
"15/03/2021";"2300";"18,8";"19,0";"18,8";"";"";"";"";"";"";"916,9";"916,9";"916,3";"1,6";"118,0";"5,4";"";"0,0"
"16/03/2021";"0000";"18,5";"18,9";"18,5";"";"";"";"";"";"";"917,4";"917,5";"916,9";"2,4";"99,0";"5,5";"";"0,0"
"16/03/2021";"0100";"18,5";"18,6";"18,2";"";"";"";"";"";"";"917,8";"917,8";"917,4";"2,1";"92,0";"5,5";"";"0,0"
"16/03/2021";"0200";"18,5";"18,5";"18,4";"";"";"";"";"";"";"917,9";"918,0";"917,7";"0,5";"7,0";"4,6";"";"0,0"
"16/03/2021";"0300";"18,6";"18,6";"18,4";"";"";"";"";"";"";"918,0";"918,1";"917,8";"0,6";"94,0";"2,0";"";"0,0"
"16/03/2021";"0400";"18,4";"18,6";"18,4";"";"";"";"";"";"";"917,5";"918,0";"917,5";"0,4";"341,0";"2,3";"";"0,0"
"16/03/2021";"0500";"17,8";"18,4";"17,7";"";"";"";"";"";"";"916,9";"917,5";"916,9";"0,7";"283,0";"1,9";"";"0,0"
"16/03/2021";"0600";"18,3";"18,4";"17,8";"";"";"";"";"";"";"916,4";"916,9";"916,4";"2,0";"310,0";"3,7";"";"0,0"
"16/03/2021";"0700";"18,2";"18,3";"18,2";"";"";"";"";"";"";"916,0";"916,4";"915,9";"1,1";"336,0";"3,9";"";"0,0"
"16/03/2021";"0800";"18,2";"18,3";"18,1";"";"";"";"";"";"";"915,8";"916,0";"915,8";"1,6";"320,0";"3,3";"";"0,0"
"16/03/2021";"0900";"18,7";"18,7";"18,2";"";"";"";"";"";"";"916,0";"916,0";"915,8";"2,0";"305,0";"4,7";"";"0,0"
"16/03/2021";"1000";"18,6";"18,7";"18,5";"";"";"";"";"";"";"916,1";"916,1";"915,8";"2,3";"311,0";"5,3";"66,00";"0,0"
"16/03/2021";"1100";"19,4";"19,4";"18,6";"";"";"";"";"";"";"916,3";"916,4";"916,1";"2,5";"322,0";"4,9";"333,70";"0,0"
"16/03/2021";"1200";"20,5";"20,5";"19,3";"";"";"";"";"";"";"916,5";"916,6";"916,3";"2,4";"342,0";"5,6";"1139,10";"0,0"
"16/03/2021";"1300";"20,6";"20,7";"20,1";"";"";"";"";"";"";"916,8";"916,8";"916,5";"2,1";"347,0";"6,7";"979,20";"0,0"
"16/03/2021";"1400";"21,4";"21,5";"20,4";"";"";"";"";"";"";"916,6";"916,8";"916,6";"2,3";"346,0";"6,2";"1180,30";"0,0"
"16/03/2021";"1500";"21,5";"21,9";"21,1";"";"";"";"";"";"";"916,3";"916,7";"916,3";"2,9";"343,0";"5,9";"1372,70";"0,0"
"16/03/2021";"1600";"22,4";"23,4";"21,5";"";"";"";"";"";"";"915,9";"916,3";"915,9";"2,8";"347,0";"6,0";"1999,10";"0,0"
"16/03/2021";"1700";"23,2";"24,1";"22,3";"";"";"";"";"";"";"915,4";"915,9";"915,4";"3,1";"344,0";"6,4";"2280,50";"0,0"
"16/03/2021";"1800";"25,3";"25,3";"23,1";"";"";"";"";"";"";"914,8";"915,4";"914,8";"2,1";"337,0";"6,5";"2964,10";"0,0"
"16/03/2021";"1900";"23,6";"25,6";"23,3";"";"";"";"";"";"";"914,3";"914,8";"914,3";"2,5";"31,0";"5,5";"1701,40";"0,0"
"16/03/2021";"2000";"23,3";"23,8";"23,2";"";"";"";"";"";"";"914,2";"914,3";"914,1";"2,3";"12,0";"5,3";"641,90";"0,0"
"16/03/2021";"2100";"21,7";"23,4";"21,7";"";"";"";"";"";"";"914,3";"914,3";"914,1";"1,3";"18,0";"5,3";"198,70";"0,0"
"16/03/2021";"2200";"21,0";"21,7";"21,0";"";"";"";"";"";"";"914,7";"914,7";"914,3";"1,6";"34,0";"4,4";"43,50";"0,0"
"16/03/2021";"2300";"19,9";"21,0";"19,8";"";"";"";"";"";"";"914,8";"914,9";"914,6";"2,4";"348,0";"4,7";"";"0,0"
"17/03/2021";"0000";"19,7";"19,9";"19,7";"";"";"";"";"";"";"915,1";"915,2";"914,8";"2,8";"7,0";"6,0";"";"0,0"
"17/03/2021";"0100";"19,6";"19,7";"19,5";"";"";"";"";"";"";"914,9";"915,2";"914,9";"2,1";"346,0";"6,1";"";"0,0"
"17/03/2021";"0200";"19,6";"19,7";"19,5";"";"";"";"";"";"";"915,4";"915,4";"914,9";"1,7";"339,0";"4,3";"";"0,0"
"17/03/2021";"0300";"19,2";"19,7";"19,1";"";"";"";"";"";"";"915,7";"915,9";"915,4";"2,8";"354,0";"5,6";"";"0,0"
"17/03/2021";"0400";"18,8";"19,2";"18,8";"";"";"";"";"";"";"914,6";"915,7";"914,6";"2,5";"354,0";"6,4";"";"0,0"
"17/03/2021";"0500";"18,7";"18,9";"18,7";"";"";"";"";"";"";"914,4";"914,6";"914,3";"3,0";"308,0";"4,4";"";"0,0"
"17/03/2021";"0600";"18,7";"18,8";"18,7";"";"";"";"";"";"";"913,7";"914,4";"913,7";"2,7";"308,0";"5,4";"";"0,0"
"17/03/2021";"0700";"18,0";"18,7";"18,0";"";"";"";"";"";"";"913,1";"913,7";"913,0";"1,6";"328,0";"4,9";"";"0,0"
"17/03/2021";"0800";"18,1";"18,1";"17,9";"";"";"";"";"";"";"912,8";"913,1";"912,8";"3,0";"308,0";"5,8";"";"0,0"
"17/03/2021";"0900";"18,5";"18,5";"18,0";"";"";"";"";"";"";"913,3";"913,4";"912,8";"2,0";"296,0";"7,0";"";"0,0"
"17/03/2021";"1000";"18,7";"18,7";"18,3";"";"";"";"";"";"";"913,5";"913,5";"913,2";"3,1";"299,0";"6,1";"41,90";"0,0"
"17/03/2021";"1100";"19,8";"19,8";"18,7";"";"";"";"";"";"";"913,9";"913,9";"913,5";"3,0";"318,0";"6,1";"376,60";"0,0"
"17/03/2021";"1200";"21,5";"21,5";"19,8";"";"";"";"";"";"";"914,1";"914,2";"913,9";"3,0";"323,0";"6,3";"1329,50";"0,0"
"17/03/2021";"1300";"23,0";"23,8";"21,5";"";"";"";"";"";"";"914,2";"914,2";"913,9";"2,9";"327,0";"8,8";"1967,40";"0,0"
"17/03/2021";"1400";"23,3";"24,1";"23,0";"";"";"";"";"";"";"914,1";"914,3";"914,1";"3,5";"320,0";"7,7";"1736,50";"0,0"
"17/03/2021";"1500";"24,5";"24,5";"23,1";"";"";"";"";"";"";"913,5";"914,1";"913,5";"2,7";"345,0";"6,8";"1513,00";"0,0"
"17/03/2021";"1600";"25,0";"25,2";"24,1";"";"";"";"";"";"";"912,8";"913,5";"912,8";"3,3";"322,0";"8,2";"2113,60";"0,0"
"17/03/2021";"1700";"25,1";"25,7";"24,2";"";"";"";"";"";"";"912,1";"912,8";"912,1";"3,9";"333,0";"10,0";"2131,80";"0,0"
"17/03/2021";"1800";"23,5";"26,1";"23,5";"";"";"";"";"";"";"911,6";"912,1";"911,4";"3,3";"3,0";"8,5";"1370,70";"0,0"
"17/03/2021";"1900";"22,2";"23,6";"22,0";"";"";"";"";"";"";"911,4";"911,7";"911,3";"1,0";"303,0";"6,8";"459,30";"0,4"
"17/03/2021";"2000";"22,0";"22,6";"21,9";"";"";"";"";"";"";"911,6";"911,6";"911,4";"1,6";"13,0";"3,5";"385,40";"0,0"
"17/03/2021";"2100";"21,5";"22,0";"21,5";"";"";"";"";"";"";"911,5";"911,8";"911,5";"1,8";"18,0";"3,7";"146,90";"0,0"
"17/03/2021";"2200";"21,3";"21,5";"21,2";"";"";"";"";"";"";"912,2";"912,2";"911,5";"1,2";"328,0";"3,5";"20,80";"0,0"
"17/03/2021";"2300";"21,1";"21,3";"21,1";"";"";"";"";"";"";"912,7";"912,8";"912,2";"1,3";"309,0";"3,9";"";"0,2"
"18/03/2021";"0000";"21,0";"21,1";"21,0";"";"";"";"";"";"";"913,3";"913,3";"912,7";"1,5";"317,0";"2,7";"";"0,0"
"18/03/2021";"0100";"20,9";"21,1";"20,9";"";"";"";"";"";"";"913,6";"913,6";"913,3";"1,7";"303,0";"2,8";"";"0,0"
"18/03/2021";"0200";"20,4";"20,9";"20,4";"";"";"";"";"";"";"912,9";"913,6";"912,9";"1,0";"145,0";"2,3";"";"0,0"
"18/03/2021";"0300";"20,2";"20,9";"20,2";"";"";"";"";"";"";"913,3";"913,3";"912,9";"1,5";"148,0";"4,0";"";"0,0"
"18/03/2021";"0400";"19,7";"20,4";"19,7";"";"";"";"";"";"";"913,1";"913,4";"913,1";"0,4";"136,0";"2,3";"";"0,0"
"18/03/2021";"0500";"19,9";"20,1";"19,4";"";"";"";"";"";"";"912,9";"913,1";"912,9";"1,4";"165,0";"4,3";"";"0,0"
"18/03/2021";"0600";"20,1";"20,4";"19,8";"";"";"";"";"";"";"912,7";"912,9";"912,6";"2,8";"165,0";"7,1";"";"0,0"
"18/03/2021";"0700";"19,4";"20,1";"19,4";"";"";"";"";"";"";"912,2";"912,7";"912,1";"2,1";"166,0";"6,7";"";"0,0"
"18/03/2021";"0800";"19,5";"19,8";"19,4";"";"";"";"";"";"";"912,8";"912,8";"912,2";"2,1";"166,0";"5,1";"";"0,0"
"18/03/2021";"0900";"19,2";"19,6";"19,2";"";"";"";"";"";"";"913,3";"913,3";"912,8";"2,6";"166,0";"6,4";"";"0,0"
"18/03/2021";"1000";"18,8";"19,2";"18,8";"";"";"";"";"";"";"913,8";"913,8";"913,3";"2,4";"175,0";"7,8";"37,60";"0,0"
"18/03/2021";"1100";"19,0";"19,2";"18,7";"";"";"";"";"";"";"914,4";"914,4";"913,8";"3,5";"162,0";"8,9";"182,20";"0,0"
"18/03/2021";"1200";"19,2";"19,2";"18,5";"";"";"";"";"";"";"914,7";"914,7";"914,4";"3,4";"162,0";"7,4";"488,00";"0,0"
"18/03/2021";"1300";"19,3";"20,4";"19,1";"";"";"";"";"";"";"915,6";"915,6";"914,7";"2,6";"184,0";"6,9";"1049,80";"0,0"
"18/03/2021";"1400";"21,1";"21,5";"19,2";"";"";"";"";"";"";"915,8";"915,8";"915,6";"2,8";"153,0";"6,8";"2311,00";"0,0"
